reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
92c1de72-e537-4f75-82de-37b2669cf806,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is good for student.,3,0,0.2.9,2025-03-31 10:08:24,,,0.2.9
4db3d267-5c3f-48b8-9ad2-9e3a5421cf44,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,words cant describe it.its amazing,5,0,0.3.2,2025-03-27 15:58:17,,,0.3.2
7d998838-bb9d-4326-b90b-3abae07c5912,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really the best AI up till now.,5,0,0.3.2,2025-03-28 16:45:16,,,0.3.2
f55999bd-bd4d-4071-9715-4fe48395c732,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please be free! elon has lot of money,5,0,0.2.4,2025-03-15 19:50:14,,,0.2.4
e7f46ac6-2e53-41ad-bf7d-13f10a4ce01d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,One of favourite AI App among all of them,5,0,0.3.1,2025-03-27 14:10:43,,,0.3.1
f7a90eb8-64ce-4535-a5f7-dee5b58843a2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super and obedient ai app,5,0,0.2.8,2025-03-24 12:22:06,,,0.2.8
09e5792f-cf09-4232-9f71-c7b87270c57e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The best ai app i have ever found .,5,0,0.2.8,2025-03-27 11:16:39,,,0.2.8
32fec47b-107e-44a7-bc94-e80db667c10f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very smart application,5,0,0.3.2,2025-03-27 22:33:31,,,0.3.2
ebc3b462-6115-4af4-9691-7162331ed721,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very smoothly work of grok AI weldon x,5,0,0.2.8,2025-03-23 01:49:47,,,0.2.8
57481ba2-3e00-49f7-ad38-777bf95a08d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best App For Solving Our Problems 😀,5,0,0.3.1,2025-03-28 16:37:32,,,0.3.1
8806b728-b00d-432d-8c1c-a5a821561f18,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good service GROK special thank you for Elon Musk,5,0,0.2.6,2025-03-23 22:06:14,,,0.2.6
9086661f-6bc2-4944-aeee-59b9cebc45a0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The best and time will tell.,5,0,0.2.8,2025-03-25 13:07:36,,,0.2.8
848682d5-4b93-470d-8cd2-afd540357469,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"5 minutes in, and I love it.",5,0,0.3.1,2025-03-28 08:30:45,,,0.3.1
6e76d0e9-fcbd-4b6f-b26c-a53d26ba7a3a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazing app, better than Chat gpt",5,0,0.2.2,2025-03-11 15:04:03,,,0.2.2
b61ac254-97bd-4fe8-b9c4-7d6d2f76eacd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good it's giving much better results,3,0,0.3.1,2025-03-25 19:44:04,,,0.3.1
008318d6-bb31-46d8-b40e-48d968d1faa8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very neat tool,4,0,0.3.2,2025-03-28 01:51:26,,,0.3.2
9fd8a323-e55c-45fb-b956-8e6606526493,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's very informative App 👌,5,0,0.2.6,2025-03-17 22:51:04,,,0.2.6
59db1bc9-5fba-4259-95ee-5b846df930ba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice and naughty bot. love it,5,0,0.3.1,2025-03-27 06:36:38,,,0.3.1
2aebeb77-dff2-4a23-b3e4-f5933b2062fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's great app for fact check 😄,5,0,0.2.8,2025-03-21 00:51:23,,,0.2.8
06fc15b4-8986-4c26-b6b1-40ecb1e79630,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very very good application 🇮🇳,5,0,0.2.8,2025-03-19 23:37:14,,,0.2.8
badffbf4-c570-4693-b61b-57f42ec4ccab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Elon Musk i have a job in spaceX my talent I have a unique idea to how to go mars in just 1 months,5,0,0.2.9,2025-03-23 08:26:43,,,0.2.9
6cd55848-36fe-4073-95f6-518d1e562db9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this application is very honest,5,0,0.2.9,2025-03-25 16:16:43,,,0.2.9
08015db2-7752-423f-a6a7-532614bf267d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,so funny and helpfull,5,0,0.2.9,2025-03-22 23:22:45,,,0.2.9
4bbce2f3-e2eb-4dbf-adbc-f65e1de1ebc2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Still learning the best of it,3,0,0.2.8,2025-03-21 13:43:51,,,0.2.8
ea647265-c17d-4b66-9ded-ba4e9459803d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,brutally honest and very witty,5,0,0.2.9,2025-03-23 23:51:30,,,0.2.9
b1a4568d-e6f5-43ba-b84e-6b512cfe2e76,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's fantastic AI service,5,0,0.2.9,2025-03-23 12:30:48,,,0.2.9
b1a84bff-ac38-4384-9744-c69bccaed3d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very interesting intelligence,5,0,0.3.2,2025-03-27 11:16:38,,,0.3.2
3779931e-f2f2-47b3-884e-4cac64a959cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is the best ever for knowledge,5,0,0.2.8,2025-03-21 00:33:47,,,0.2.8
367b4d4a-c95e-408c-acda-a37ed6fff813,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent very very helpfull,5,0,0.3.2,2025-03-29 01:08:27,,,0.3.2
f4dd92d7-4223-4480-af36-d00616978c7b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great ai and the most powerful,5,0,0.3.0,2025-03-27 10:29:50,,,0.3.0
b879bbcb-865e-48b4-9f6b-f69b9e3d04ac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good ai. but app isn't good,2,0,0.3.2,2025-03-28 01:04:14,,,0.3.2
866765d7-1b65-4020-a724-c5cd1ced3738,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please hurry up on the voice based chatting.,4,0,0.3.1,2025-03-26 13:26:55,,,0.3.1
740b377c-aa9b-4aaa-915c-c31da26a5f6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It generate so good photo,5,0,0.2.9,2025-03-22 22:22:04,,,0.2.9
0f19d4ca-b90f-4bc0-9603-464bcec97db2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great full to witness growth of ai world,5,0,0.1.18,2025-03-04 18:22:14,,,0.1.18
9d637946-103e-4ad5-94a0-50782582af00,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't able to Login 🤷🏻,3,0,0.1.18,2025-03-04 18:19:13,,,0.1.18
05dc3691-514f-4689-80b1-2d3a63e36e1a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,absolutely amazing innovation,5,0,0.3.1,2025-03-26 17:10:51,,,0.3.1
10bc2d77-74ec-4986-beed-b5c29973ec7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ha ha ha superb ippati varaku naku nachina App edhey,5,0,0.2.6,2025-03-17 16:16:05,,,0.2.6
3bd0005b-c849-4069-9bb7-1454887b2a91,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not as expected can be improved,3,0,0.1.18,2025-03-04 18:05:47,,,0.1.18
f09cb12f-eb04-4e31-9949-104e6f1a6052,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is so far the best ai for my opinion,5,0,0.2.8,2025-03-26 11:46:12,,,0.2.8
50f922d8-41bc-40a3-8782-d0a2e0aa1140,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very friendly end verry Local,5,0,0.2.8,2025-03-21 06:34:59,,,0.2.8
fc14074e-b3a9-4c78-bd73-78b3fb681d92,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very excellent experience I ever face,5,0,0.3.1,2025-03-25 19:21:37,,,0.3.1
d3c4ee43-f42b-4809-801d-5ce4e0d0c0af,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is not a app this is a my new friend ❤️😍 Thank you Elon Musk 😄,5,0,0.3.2,2025-03-28 06:33:42,,,0.3.2
049ce924-a269-499c-9f30-8b6af0734cf9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,a very exciting advancement,5,0,0.3.2,2025-03-27 05:31:07,,,0.3.2
714ceec1-3a90-4021-8f9d-4b371fcee6c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing. xAI will change the world.,5,0,0.3.1,2025-03-27 10:13:40,,,0.3.1
fc54efe1-5778-4d4e-8734-7957ec53f677,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am so excited 😊 it's quick.,5,0,0.3.2,2025-03-28 00:28:49,,,0.3.2
0a76a635-bd46-4f98-ada8-0394504103d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very helpful all gield,4,0,0.3.1,2025-03-27 14:27:03,,,0.3.1
c1bd9e5a-03c9-4db4-94f2-469bffd2c4a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,massivee like X but i hate elon so i will give it a 4 haha,4,0,0.3.2,2025-03-27 04:17:26,,,0.3.2
847a348f-cacd-4e3d-a3ff-774c368f58b4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice I love to talk with them,5,0,0.3.2,2025-03-28 19:55:51,,,0.3.2
91c0783f-67d2-402c-98ac-d6d172990eee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"snappy, funny, useful",5,0,0.3.2,2025-03-26 17:18:58,,,0.3.2
72383c88-cf35-49a7-af23-4bb7b386e578,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best AI ever in this world yet Download Now,5,0,0.2.9,2025-03-23 00:34:33,,,0.2.9
9ce75ea7-3c75-4e83-9f76-176d4c9ef8fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fast response compare to others,5,0,0.1.18,2025-03-05 08:41:35,,,0.1.18
15a0c1a7-3a9b-464b-9edf-f18d0a2f1541,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,grok tell truth and real answer thankyou...,5,0,0.2.8,2025-03-21 12:32:25,,,0.2.8
ce7daabd-b730-4e26-ab6e-ca9b96578dc1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"the best ai tool , I had seen ever",5,0,0.2.6,2025-03-15 20:19:18,,,0.2.6
a72458cc-cbd1-4be7-b824-249e700ffd17,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app for instant knowledge,5,0,0.2.2,2025-03-12 16:10:34,,,0.2.2
d458a150-5463-48af-a490-ef8bb817fda4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"this is the best AI ever, Elon I thank God for you.",5,0,0.2.8,2025-03-26 05:21:48,,,0.2.8
d7b5b1fe-787d-4be8-a653-d2238cf1b3bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just loving it....hopint for betterment,5,0,0.3.1,2025-03-26 19:19:56,,,0.3.1
2b6375f4-7fbd-411d-91fa-3e17bdc0155c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best of world's Journey,5,0,0.2.6,2025-03-18 16:27:45,,,0.2.6
4d850a93-9d7f-4555-a4f2-d7a5747b3fdc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"perfect, better than chat gpt",5,0,0.2.4,2025-03-17 00:09:46,,,0.2.4
161ad53e-4685-4d88-a92d-9f954c5a262a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,One of the best ai tool so far,5,0,0.3.2,2025-03-28 15:55:37,,,0.3.2
7b755a64-dc50-4e68-bd01-68597127f8f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this ai ❣️ thank you every one,5,0,0.2.8,2025-03-22 13:23:23,,,0.2.8
f9ce070a-a307-46ff-ab04-25daec704d7a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,if I could give a higher rating i would,5,0,0.3.2,2025-03-26 22:36:36,,,0.3.2
b281455e-73c1-4f7b-8ff6-38344325ea74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ti is a helpful ai for me but some bags in ther.,5,0,0.3.2,2025-03-30 03:32:41,,,0.3.2
129101e2-d4f1-4051-8456-ddeb71db7031,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super fast responses,5,0,0.3.2,2025-03-27 11:34:24,,,0.3.2
63c44a3f-6973-4878-9d72-df17abbf6c5c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this ai is actually funny bro 😂 chatgpt sucks compared to this,5,0,0.3.2,2025-03-27 04:55:19,,,0.3.2
163ce2ed-e2eb-46fa-9c83-88a20197fd1d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No words to describe it's capability.,5,0,0.2.6,2025-03-16 22:17:45,,,0.2.6
da445154-972f-4e49-89f7-ae97794ad47f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,experience was good but little mistake found,4,0,0.3.1,2025-03-26 13:01:33,,,0.3.1
b3d80912-426e-4e97-8943-0b0a76c1ca64,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fabulous jo for reasearch work,5,0,0.3.1,2025-03-26 00:35:39,,,0.3.1
5801e9a4-317a-4700-9412-0925b41cd38e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,quickly replacing google as my go to search,5,0,0.2.2,2025-03-09 04:57:41,,,0.2.2
6dad6d78-a2a2-459a-9bf8-500ae397759a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"He is talk like my bestfriend, Means Amazing 😍",5,0,0.2.6,2025-03-16 13:09:30,,,0.2.6
0537f1cd-9fe1-4103-917f-d72a513d4358,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great sense of humour!,5,0,0.2.6,2025-03-21 18:38:26,,,0.2.6
ab3c4eef-1271-47af-8a28-eed286c87d8f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's brilliant incredible and fantastic,5,0,0.3.1,2025-03-25 23:05:38,,,0.3.1
ab73df7b-dc1b-4b09-9899-3caa3804c3c9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is very usefull thanks you,5,0,0.2.9,2025-03-25 18:30:55,,,0.2.9
dad7e49b-2ea8-45ab-a0f1-53bc22a95a7a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keeps getting better and better.,5,0,0.1.18,2025-03-08 13:34:48,,,0.1.18
7793275c-8037-453a-bc3f-ee75d3006c40,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app for searching everything,5,0,0.2.8,2025-03-20 23:36:05,,,0.2.8
dac930ba-17e8-48c8-b6b2-aea40c661e13,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good exilant I like and happy,5,0,0.2.9,2025-03-28 19:31:32,,,0.2.9
a8603d7a-a97f-4f14-b61d-8c26a5e9d24c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,grok beta chat us friendly. i like it,3,0,0.3.2,2025-03-27 23:01:07,,,0.3.2
6edb73ab-4221-4aa5-aa42-c6d72dc7b9d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,after 5 questions it tells you to slow down,2,0,0.1.18,2025-03-04 22:22:14,"Hi Steven K., thanks for your review! We’re tweaking limits on Grok Android Beta—v0.2.0 improves this. Update and try switching to Grok 2 if you hit slowdowns. Share more via app settings as we keep enhancing it!",2025-03-05 16:29:31,0.1.18
36893419-cd62-448a-8712-847cf666e94d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,one of the best ai good job👍👍👍,5,0,0.2.9,2025-03-24 23:47:23,,,0.2.9
78910db5-fb0e-4722-9333-a63a56170a22,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,superb app. thanks to Elon musk,5,0,0.2.8,2025-03-21 09:58:24,,,0.2.8
df160e22-15e0-48d1-ad46-9fa30d9601e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very very helpful app 👍👍👍👍👍,5,0,0.3.2,2025-03-28 03:11:13,,,0.3.2
862eb34a-8c59-4de1-8fdc-41c213f16dbc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is very dangerous for blind followers as it's only spitting facts without appeasement,5,0,0.2.8,2025-03-21 00:35:18,,,0.2.8
b312af22-95a9-4039-b017-f9bc4e719c69,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is by far the best ai i have ever used.,5,0,0.2.6,2025-03-17 22:51:53,,,0.2.6
